"","subject","trial","condition","trialtype","Looks","time","time_bin","condition_num"
"54355",11795446,"126","cohort","TCUU",0,948.200000047683,900,0.5
"54356",11795446,"126","unrelated","TCUU",0,997.000000059603,900,-0.5
"54357",11795446,"126","unrelated2","TCUU",0,997.000000059603,900,-0.5
"54358",11795446,"126","cohort","TCUU",0,997.000000059603,900,0.5
"54359",11795446,"126","unrelated","TCUU",0,1043.20000004768,1000,-0.5
"54360",11795446,"126","unrelated2","TCUU",0,1043.20000004768,1000,-0.5
"54361",11795446,"126","cohort","TCUU",0,1043.20000004768,1000,0.5
"54362",11795446,"126","unrelated","TCUU",0,1085.60000008344,1000,-0.5
"54363",11795446,"126","unrelated2","TCUU",0,1085.60000008344,1000,-0.5
"54364",11795446,"126","cohort","TCUU",0,1085.60000008344,1000,0.5
"54365",11795446,"126","unrelated","TCUU",0,1132.80000007152,1100,-0.5
"54366",11795446,"126","unrelated2","TCUU",0,1132.80000007152,1100,-0.5
"54367",11795446,"126","cohort","TCUU",0,1132.80000007152,1100,0.5
"54368",11795446,"126","unrelated","TCUU",0,1178.10000008344,1100,-0.5
"54369",11795446,"126","unrelated2","TCUU",0,1178.10000008344,1100,-0.5
"54370",11795446,"126","cohort","TCUU",0,1178.10000008344,1100,0.5
"54371",11795446,"126","unrelated","TCUU",0,1238.60000008344,1200,-0.5
"54372",11795446,"126","unrelated2","TCUU",0,1238.60000008344,1200,-0.5
"54373",11795446,"126","cohort","TCUU",0,1238.60000008344,1200,0.5
"54374",11795446,"126","unrelated","TCUU",0,1282.40000003576,1200,-0.5
"54375",11795446,"126","unrelated2","TCUU",0,1282.40000003576,1200,-0.5
"54376",11795446,"126","cohort","TCUU",0,1282.40000003576,1200,0.5
"54377",11795446,"126","unrelated","TCUU",0,1340.5000000596,1300,-0.5
"54378",11795446,"126","unrelated2","TCUU",0,1340.5000000596,1300,-0.5
"54379",11795446,"126","cohort","TCUU",0,1340.5000000596,1300,0.5
"54380",11795446,"71","unrelated","TCRU",0,-98.1000000238419,-100,-0.5
"54381",11795446,"71","cohort","TCRU",0,-98.1000000238419,-100,0.5
"54382",11795446,"71","unrelated","TCRU",0,-54.1000000238419,-100,-0.5
"54383",11795446,"71","cohort","TCRU",0,-54.1000000238419,-100,0.5
"54384",11795446,"71","unrelated","TCRU",0,-1.49999999999994,-100,-0.5
"54385",11795446,"71","cohort","TCRU",0,-1.49999999999994,-100,0.5
"54386",11795446,"71","unrelated","TCRU",0,41.8999999761581,0,-0.5
"54387",11795446,"71","cohort","TCRU",0,41.8999999761581,0,0.5
"54388",11795446,"71","unrelated","TCRU",0,99.2999999523161,0,-0.5
"54389",11795446,"71","cohort","TCRU",0,99.2999999523161,0,0.5
"54390",11795446,"71","unrelated","TCRU",0,154.299999952316,100,-0.5
"54391",11795446,"71","cohort","TCRU",1,154.299999952316,100,0.5
"54392",11795446,"71","unrelated","TCRU",0,195.399999976158,100,-0.5
"54393",11795446,"71","cohort","TCRU",1,195.399999976158,100,0.5
"54394",11795446,"71","unrelated","TCRU",0,236.799999952316,200,-0.5
"54395",11795446,"71","cohort","TCRU",0,236.799999952316,200,0.5
"54396",11795446,"71","unrelated","TCRU",0,277.599999964237,200,-0.5
"54397",11795446,"71","cohort","TCRU",0,277.599999964237,200,0.5
"54398",11795446,"71","unrelated","TCRU",0,324.099999964237,300,-0.5
"54399",11795446,"71","cohort","TCRU",0,324.099999964237,300,0.5
"54400",11795446,"71","unrelated","TCRU",0,365.699999988079,300,-0.5
"54401",11795446,"71","cohort","TCRU",0,365.699999988079,300,0.5
"54402",11795446,"71","unrelated","TCRU",0,406.899999976158,400,-0.5
"54403",11795446,"71","cohort","TCRU",0,406.899999976158,400,0.5
"54404",11795446,"71","unrelated","TCRU",1,450.5,400,-0.5
"54405",11795446,"71","cohort","TCRU",0,450.5,400,0.5
"54406",11795446,"71","unrelated","TCRU",0,502,500,-0.5
"54407",11795446,"71","cohort","TCRU",1,502,500,0.5
"54408",11795446,"71","unrelated","TCRU",0,553.899999976158,500,-0.5
"54409",11795446,"71","cohort","TCRU",1,553.899999976158,500,0.5
"54410",11795446,"71","unrelated","TCRU",0,617.899999976158,600,-0.5
"54411",11795446,"71","cohort","TCRU",1,617.899999976158,600,0.5
"54412",11795446,"71","unrelated","TCRU",1,660.199999988079,600,-0.5
"54413",11795446,"71","cohort","TCRU",0,660.199999988079,600,0.5
"54414",11795446,"71","unrelated","TCRU",0,703.599999964239,700,-0.5
"54415",11795446,"71","cohort","TCRU",0,703.599999964239,700,0.5
"54416",11795446,"71","unrelated","TCRU",0,745.399999976159,700,-0.5
"54417",11795446,"71","cohort","TCRU",0,745.399999976159,700,0.5
"54418",11795446,"71","unrelated","TCRU",0,787.499999999999,700,-0.5
"54419",11795446,"71","cohort","TCRU",0,787.499999999999,700,0.5
"54420",11795446,"71","unrelated","TCRU",0,831.699999988079,800,-0.5
"54421",11795446,"71","cohort","TCRU",0,831.699999988079,800,0.5
"54422",11795446,"71","unrelated","TCRU",0,883.999999999999,800,-0.5
"54423",11795446,"71","cohort","TCRU",0,883.999999999999,800,0.5
"54424",11795446,"71","unrelated","TCRU",0,937.199999988079,900,-0.5
"54425",11795446,"71","cohort","TCRU",0,937.199999988079,900,0.5
"54426",11795446,"71","unrelated","TCRU",0,988.799999952319,900,-0.5
"54427",11795446,"71","cohort","TCRU",0,988.799999952319,900,0.5
"54428",11795446,"71","unrelated","TCRU",0,1030.39999997616,1000,-0.5
"54429",11795446,"71","cohort","TCRU",0,1030.39999997616,1000,0.5
"54430",11795446,"71","unrelated","TCRU",1,1085.5,1000,-0.5
"54431",11795446,"71","cohort","TCRU",0,1085.5,1000,0.5
"54432",11795446,"71","unrelated","TCRU",1,1130.79999995232,1100,-0.5
"54433",11795446,"71","cohort","TCRU",0,1130.79999995232,1100,0.5
"54434",11795446,"71","unrelated","TCRU",1,1176.5,1100,-0.5
"54435",11795446,"71","cohort","TCRU",0,1176.5,1100,0.5
"54436",11795446,"71","unrelated","TCRU",0,1227.09999996424,1200,-0.5
"54437",11795446,"71","cohort","TCRU",0,1227.09999996424,1200,0.5
"54438",11795446,"71","unrelated","TCRU",0,1275,1200,-0.5
"54439",11795446,"71","cohort","TCRU",0,1275,1200,0.5
"54440",11795446,"71","unrelated","TCRU",0,1326.89999997616,1300,-0.5
"54441",11795446,"71","cohort","TCRU",0,1326.89999997616,1300,0.5
"54442",11795446,"71","unrelated","TCRU",0,1385.29999995232,1300,-0.5
"54443",11795446,"71","cohort","TCRU",0,1385.29999995232,1300,0.5
"54444",11795446,"71","unrelated","TCRU",0,1438.59999996424,1400,-0.5
"54445",11795446,"71","cohort","TCRU",0,1438.59999996424,1400,0.5
"54446",11795446,"71","unrelated","TCRU",0,1510.89999997616,1500,-0.5
"54447",11795446,"71","cohort","TCRU",0,1510.89999997616,1500,0.5
"54448",11795446,"71","unrelated","TCRU",0,1569.29999995232,1500,-0.5
"54449",11795446,"71","cohort","TCRU",0,1569.29999995232,1500,0.5
"54450",11795446,"91","unrelated","TCRU",0,-93.3999999761582,-100,-0.5
"54451",11795446,"91","cohort","TCRU",1,-93.3999999761582,-100,0.5
"54452",11795446,"91","unrelated","TCRU",0,-52.1999999880792,-100,-0.5
"54453",11795446,"91","cohort","TCRU",1,-52.1999999880792,-100,0.5
"54454",11795446,"91","unrelated","TCRU",0,-9.30000001192121,-100,-0.5
"54455",11795446,"91","cohort","TCRU",1,-9.30000001192121,-100,0.5
"54456",11795446,"91","unrelated","TCRU",1,31.4999999999998,0,-0.5
"54457",11795446,"91","cohort","TCRU",0,31.4999999999998,0,0.5
"54458",11795446,"91","unrelated","TCRU",0,75.9999999999998,0,-0.5
"54459",11795446,"91","cohort","TCRU",0,75.9999999999998,0,0.5
"54460",11795446,"91","unrelated","TCRU",0,126.800000011921,100,-0.5
"54461",11795446,"91","cohort","TCRU",0,126.800000011921,100,0.5
"54462",11795446,"91","unrelated","TCRU",0,171.300000011921,100,-0.5
"54463",11795446,"91","cohort","TCRU",0,171.300000011921,100,0.5
"54464",11795446,"91","unrelated","TCRU",0,226.199999988079,200,-0.5
"54465",11795446,"91","cohort","TCRU",0,226.199999988079,200,0.5
"54466",11795446,"91","unrelated","TCRU",0,276.699999988079,200,-0.5
"54467",11795446,"91","cohort","TCRU",0,276.699999988079,200,0.5
"54468",11795446,"91","unrelated","TCRU",0,331,300,-0.5
"54469",11795446,"91","cohort","TCRU",0,331,300,0.5
"54470",11795446,"91","unrelated","TCRU",0,377.300000011921,300,-0.5
"54471",11795446,"91","cohort","TCRU",0,377.300000011921,300,0.5
"54472",11795446,"91","unrelated","TCRU",0,427.900000035763,400,-0.5
"54473",11795446,"91","cohort","TCRU",0,427.900000035763,400,0.5
"54474",11795446,"91","unrelated","TCRU",0,474.199999988079,400,-0.5
"54475",11795446,"91","cohort","TCRU",0,474.199999988079,400,0.5
"54476",11795446,"91","unrelated","TCRU",0,516.400000035763,500,-0.5
"54477",11795446,"91","cohort","TCRU",0,516.400000035763,500,0.5
"54478",11795446,"91","unrelated","TCRU",0,562.100000023842,500,-0.5
"54479",11795446,"91","cohort","TCRU",0,562.100000023842,500,0.5
"54480",11795446,"91","unrelated","TCRU",0,606.300000011921,600,-0.5
"54481",11795446,"91","cohort","TCRU",1,606.300000011921,600,0.5
"54482",11795446,"91","unrelated","TCRU",0,649.300000011921,600,-0.5
"54483",11795446,"91","cohort","TCRU",1,649.300000011921,600,0.5
"54484",11795446,"91","unrelated","TCRU",0,694.900000035763,600,-0.5
"54485",11795446,"91","cohort","TCRU",1,694.900000035763,600,0.5
"54486",11795446,"91","unrelated","TCRU",0,738.000000000003,700,-0.5
"54487",11795446,"91","cohort","TCRU",1,738.000000000003,700,0.5
"54488",11795446,"91","unrelated","TCRU",0,780.400000035763,700,-0.5
"54489",11795446,"91","cohort","TCRU",1,780.400000035763,700,0.5
"54490",11795446,"91","unrelated","TCRU",0,824.900000035763,800,-0.5
"54491",11795446,"91","cohort","TCRU",1,824.900000035763,800,0.5
"54492",11795446,"91","unrelated","TCRU",0,869.699999988083,800,-0.5
"54493",11795446,"91","cohort","TCRU",1,869.699999988083,800,0.5
"54494",11795446,"91","unrelated","TCRU",0,913.600000023843,900,-0.5
"54495",11795446,"91","cohort","TCRU",0,913.600000023843,900,0.5
"54496",11795446,"91","unrelated","TCRU",0,957.300000011923,900,-0.5
"54497",11795446,"91","cohort","TCRU",0,957.300000011923,900,0.5
"54498",11795446,"91","unrelated","TCRU",0,1003.60000002384,1000,-0.5
"54499",11795446,"91","cohort","TCRU",0,1003.60000002384,1000,0.5
"54500",11795446,"91","unrelated","TCRU",0,1047.5,1000,-0.5
"54501",11795446,"91","cohort","TCRU",0,1047.5,1000,0.5
"54502",11795446,"91","unrelated","TCRU",0,1097.19999998808,1000,-0.5
"54503",11795446,"91","cohort","TCRU",0,1097.19999998808,1000,0.5
"54504",11795446,"91","unrelated","TCRU",0,1142.10000002384,1100,-0.5
"54505",11795446,"91","cohort","TCRU",0,1142.10000002384,1100,0.5
"54506",11795446,"91","unrelated","TCRU",0,1185.40000003576,1100,-0.5
"54507",11795446,"91","cohort","TCRU",0,1185.40000003576,1100,0.5
"54508",11795446,"91","unrelated","TCRU",0,1231.40000003576,1200,-0.5
"54509",11795446,"91","cohort","TCRU",0,1231.40000003576,1200,0.5
"54510",11795446,"91","unrelated","TCRU",0,1277,1200,-0.5
"54511",11795446,"91","cohort","TCRU",0,1277,1200,0.5
"54512",11795446,"91","unrelated","TCRU",0,1339.69999998808,1300,-0.5
"54513",11795446,"91","cohort","TCRU",0,1339.69999998808,1300,0.5
"54514",11795446,"91","unrelated","TCRU",0,1403.80000001192,1400,-0.5
"54515",11795446,"91","cohort","TCRU",0,1403.80000001192,1400,0.5
"54516",11795446,"91","unrelated","TCRU",0,1448.69999998808,1400,-0.5
"54517",11795446,"91","cohort","TCRU",0,1448.69999998808,1400,0.5
"54518",11795446,"46","unrelated","TCRU",0,-67.899999976158,-100,-0.5
"54519",11795446,"46","cohort","TCRU",0,-67.899999976158,-100,0.5
"54520",11795446,"46","unrelated","TCRU",0,-27.300000011921,-100,-0.5
"54521",11795446,"46","cohort","TCRU",0,-27.300000011921,-100,0.5
"54522",11795446,"46","unrelated","TCRU",0,14.100000023842,0,-0.5
"54523",11795446,"46","cohort","TCRU",0,14.100000023842,0,0.5
"54524",11795446,"46","unrelated","TCRU",0,51.600000023842,0,-0.5
"54525",11795446,"46","cohort","TCRU",0,51.600000023842,0,0.5
"54526",11795446,"46","unrelated","TCRU",0,94.199999988079,0,-0.5
"54527",11795446,"46","cohort","TCRU",0,94.199999988079,0,0.5
"54528",11795446,"46","unrelated","TCRU",0,140.199999988079,100,-0.5
"54529",11795446,"46","cohort","TCRU",0,140.199999988079,100,0.5
"54530",11795446,"46","unrelated","TCRU",0,178.800000011921,100,-0.5
"54531",11795446,"46","cohort","TCRU",0,178.800000011921,100,0.5
"54532",11795446,"46","unrelated","TCRU",0,217.399999976158,200,-0.5
"54533",11795446,"46","cohort","TCRU",0,217.399999976158,200,0.5
"54534",11795446,"46","unrelated","TCRU",0,265.600000023842,200,-0.5
"54535",11795446,"46","cohort","TCRU",0,265.600000023842,200,0.5
"54536",11795446,"46","unrelated","TCRU",0,313.800000011921,300,-0.5
"54537",11795446,"46","cohort","TCRU",0,313.800000011921,300,0.5
"54538",11795446,"46","unrelated","TCRU",0,352.399999976158,300,-0.5
"54539",11795446,"46","cohort","TCRU",0,352.399999976158,300,0.5
"54540",11795446,"46","unrelated","TCRU",0,397.199999988079,300,-0.5
"54541",11795446,"46","cohort","TCRU",0,397.199999988079,300,0.5
"54542",11795446,"46","unrelated","TCRU",0,437.199999988079,400,-0.5
"54543",11795446,"46","cohort","TCRU",0,437.199999988079,400,0.5
"54544",11795446,"46","unrelated","TCRU",0,476.199999988079,400,-0.5
"54545",11795446,"46","cohort","TCRU",0,476.199999988079,400,0.5
"54546",11795446,"46","unrelated","TCRU",0,517.300000011921,500,-0.5
"54547",11795446,"46","cohort","TCRU",0,517.300000011921,500,0.5
"54548",11795446,"46","unrelated","TCRU",0,564.800000011921,500,-0.5
"54549",11795446,"46","cohort","TCRU",0,564.800000011921,500,0.5
"54550",11795446,"46","unrelated","TCRU",0,603.699999988079,600,-0.5
"54551",11795446,"46","cohort","TCRU",0,603.699999988079,600,0.5
"54552",11795446,"46","unrelated","TCRU",0,643,600,-0.5
"54553",11795446,"46","cohort","TCRU",0,643,600,0.5
"54554",11795446,"46","unrelated","TCRU",0,686.399999976158,600,-0.5
"54555",11795446,"46","cohort","TCRU",0,686.399999976158,600,0.5
"54556",11795446,"46","unrelated","TCRU",0,732.89999997616,700,-0.5
"54557",11795446,"46","cohort","TCRU",0,732.89999997616,700,0.5
"54558",11795446,"46","unrelated","TCRU",0,783.60000002384,700,-0.5
"54559",11795446,"46","cohort","TCRU",0,783.60000002384,700,0.5
"54560",11795446,"46","unrelated","TCRU",0,826,800,-0.5
"54561",11795446,"46","cohort","TCRU",0,826,800,0.5
"54562",11795446,"46","unrelated","TCRU",0,869.60000002384,800,-0.5
"54563",11795446,"46","cohort","TCRU",0,869.60000002384,800,0.5
"54564",11795446,"46","unrelated","TCRU",0,915.39999997616,900,-0.5
"54565",11795446,"46","cohort","TCRU",0,915.39999997616,900,0.5
"54566",11795446,"46","unrelated","TCRU",0,958.69999998808,900,-0.5
"54567",11795446,"46","cohort","TCRU",0,958.69999998808,900,0.5
"54568",11795446,"46","unrelated","TCRU",0,997.5,900,-0.5
"54569",11795446,"46","cohort","TCRU",0,997.5,900,0.5
"54570",11795446,"46","unrelated","TCRU",0,1040.19999998808,1000,-0.5
"54571",11795446,"46","cohort","TCRU",0,1040.19999998808,1000,0.5
"54572",11795446,"46","unrelated","TCRU",0,1086.30000001192,1000,-0.5
"54573",11795446,"46","cohort","TCRU",0,1086.30000001192,1000,0.5
"54574",11795446,"46","unrelated","TCRU",0,1127.30000001192,1100,-0.5
"54575",11795446,"46","cohort","TCRU",0,1127.30000001192,1100,0.5
"54576",11795446,"46","unrelated","TCRU",0,1169.80000001192,1100,-0.5
"54577",11795446,"46","cohort","TCRU",0,1169.80000001192,1100,0.5
"54578",11795446,"46","unrelated","TCRU",0,1214.19999998808,1200,-0.5
"54579",11795446,"46","cohort","TCRU",0,1214.19999998808,1200,0.5
"54580",11795446,"46","unrelated","TCRU",0,1254.89999997616,1200,-0.5
"54581",11795446,"46","cohort","TCRU",0,1254.89999997616,1200,0.5
"54582",11795446,"46","unrelated","TCRU",0,1306.10000002384,1300,-0.5
"54583",11795446,"46","cohort","TCRU",0,1306.10000002384,1300,0.5
"54584",11795446,"46","unrelated","TCRU",0,1372.60000002384,1300,-0.5
"54585",11795446,"46","cohort","TCRU",0,1372.60000002384,1300,0.5
"54586",11795446,"46","unrelated","TCRU",0,1422.5,1400,-0.5
"54587",11795446,"46","cohort","TCRU",0,1422.5,1400,0.5
"54588",11795446,"46","unrelated","TCRU",0,1468.80000001192,1400,-0.5
"54589",11795446,"46","cohort","TCRU",0,1468.80000001192,1400,0.5
"54590",11795446,"46","unrelated","TCRU",0,1521,1500,-0.5
"54591",11795446,"46","cohort","TCRU",0,1521,1500,0.5
"54592",11795446,"100","unrelated","TCRU",0,-91.6999999880791,-100,-0.5
"54593",11795446,"100","cohort","TCRU",0,-91.6999999880791,-100,0.5
"54594",11795446,"100","unrelated","TCRU",0,-51.4000000357631,-100,-0.5
"54595",11795446,"100","cohort","TCRU",0,-51.4000000357631,-100,0.5
"54596",11795446,"100","unrelated","TCRU",0,-12.800000011921,-100,-0.5
"54597",11795446,"100","cohort","TCRU",0,-12.800000011921,-100,0.5
"54598",11795446,"100","unrelated","TCRU",0,28.699999988079,0,-0.5
"54599",11795446,"100","cohort","TCRU",0,28.699999988079,0,0.5
"54600",11795446,"100","unrelated","TCRU",0,74.4999999999999,0,-0.5
"54601",11795446,"100","cohort","TCRU",0,74.4999999999999,0,0.5
"54602",11795446,"100","unrelated","TCRU",0,113,100,-0.5
"54603",11795446,"100","cohort","TCRU",0,113,100,0.5
"54604",11795446,"100","unrelated","TCRU",0,153.699999988079,100,-0.5
"54605",11795446,"100","cohort","TCRU",0,153.699999988079,100,0.5
"54606",11795446,"100","unrelated","TCRU",0,208.5,200,-0.5
"54607",11795446,"100","cohort","TCRU",0,208.5,200,0.5
"54608",11795446,"100","unrelated","TCRU",0,249.399999976158,200,-0.5
"54609",11795446,"100","cohort","TCRU",0,249.399999976158,200,0.5
"54610",11795446,"100","unrelated","TCRU",0,290.300000011921,200,-0.5
"54611",11795446,"100","cohort","TCRU",0,290.300000011921,200,0.5
"54612",11795446,"100","unrelated","TCRU",0,331.800000011921,300,-0.5
"54613",11795446,"100","cohort","TCRU",0,331.800000011921,300,0.5
"54614",11795446,"100","unrelated","TCRU",0,375,300,-0.5
"54615",11795446,"100","cohort","TCRU",0,375,300,0.5
"54616",11795446,"100","unrelated","TCRU",0,418.199999988079,400,-0.5
"54617",11795446,"100","cohort","TCRU",0,418.199999988079,400,0.5
"54618",11795446,"100","unrelated","TCRU",0,467,400,-0.5
"54619",11795446,"100","cohort","TCRU",0,467,400,0.5
"54620",11795446,"100","unrelated","TCRU",0,508.599999964237,500,-0.5
"54621",11795446,"100","cohort","TCRU",0,508.599999964237,500,0.5
"54622",11795446,"100","unrelated","TCRU",0,557,500,-0.5
"54623",11795446,"100","cohort","TCRU",0,557,500,0.5
"54624",11795446,"100","unrelated","TCRU",0,598.699999988079,500,-0.5
"54625",11795446,"100","cohort","TCRU",0,598.699999988079,500,0.5
"54626",11795446,"100","unrelated","TCRU",0,649.899999976158,600,-0.5
"54627",11795446,"100","cohort","TCRU",0,649.899999976158,600,0.5
"54628",11795446,"100","unrelated","TCRU",0,692.899999976161,600,-0.5
"54629",11795446,"100","cohort","TCRU",0,692.899999976161,600,0.5
"54630",11795446,"100","unrelated","TCRU",0,744.599999964241,700,-0.5
"54631",11795446,"100","cohort","TCRU",0,744.599999964241,700,0.5
"54632",11795446,"100","unrelated","TCRU",0,786.199999988081,700,-0.5
"54633",11795446,"100","cohort","TCRU",0,786.199999988081,700,0.5
"54634",11795446,"100","unrelated","TCRU",0,826.899999976161,800,-0.5
"54635",11795446,"100","cohort","TCRU",0,826.899999976161,800,0.5
"54636",11795446,"100","unrelated","TCRU",0,869.399999976161,800,-0.5
"54637",11795446,"100","cohort","TCRU",0,869.399999976161,800,0.5
"54638",11795446,"100","unrelated","TCRU",0,912.899999976161,900,-0.5
"54639",11795446,"100","cohort","TCRU",0,912.899999976161,900,0.5
"54640",11795446,"100","unrelated","TCRU",0,953.699999988081,900,-0.5
"54641",11795446,"100","cohort","TCRU",0,953.699999988081,900,0.5
"54642",11795446,"100","unrelated","TCRU",0,996.800000011921,900,-0.5
"54643",11795446,"100","cohort","TCRU",0,996.800000011921,900,0.5
"54644",11795446,"100","unrelated","TCRU",0,1045,1000,-0.5
"54645",11795446,"100","cohort","TCRU",0,1045,1000,0.5
"54646",11795446,"100","unrelated","TCRU",0,1086,1000,-0.5
"54647",11795446,"100","cohort","TCRU",0,1086,1000,0.5
"54648",11795446,"100","unrelated","TCRU",0,1132.39999997616,1100,-0.5
"54649",11795446,"100","cohort","TCRU",0,1132.39999997616,1100,0.5
"54650",11795446,"100","unrelated","TCRU",0,1183.69999998808,1100,-0.5
"54651",11795446,"100","cohort","TCRU",0,1183.69999998808,1100,0.5
"54652",11795446,"100","unrelated","TCRU",0,1227.19999998808,1200,-0.5
"54653",11795446,"100","cohort","TCRU",0,1227.19999998808,1200,0.5
"54654",11795446,"100","unrelated","TCRU",0,1268.59999996424,1200,-0.5
"54655",11795446,"100","cohort","TCRU",0,1268.59999996424,1200,0.5
"54656",11795446,"100","unrelated","TCRU",0,1312.69999998808,1300,-0.5
"54657",11795446,"100","cohort","TCRU",0,1312.69999998808,1300,0.5
"54658",11795446,"100","unrelated","TCRU",0,1355.09999996424,1300,-0.5
"54659",11795446,"100","cohort","TCRU",0,1355.09999996424,1300,0.5
"54660",11795446,"100","unrelated","TCRU",0,1398.89999997616,1300,-0.5
"54661",11795446,"100","cohort","TCRU",0,1398.89999997616,1300,0.5
"54662",11795446,"100","unrelated","TCRU",0,1455,1400,-0.5
"54663",11795446,"100","cohort","TCRU",0,1455,1400,0.5
"54664",11795446,"100","unrelated","TCRU",0,1496.09999996424,1400,-0.5
"54665",11795446,"100","cohort","TCRU",0,1496.09999996424,1400,0.5
"54666",11795446,"100","unrelated","TCRU",0,1549.39999997616,1500,-0.5
"54667",11795446,"100","cohort","TCRU",0,1549.39999997616,1500,0.5
"54668",11795446,"123","unrelated","TCUU",1,-60.3000000119211,-100,-0.5
"54669",11795446,"123","unrelated2","TCUU",0,-60.3000000119211,-100,-0.5
"54670",11795446,"123","cohort","TCUU",0,-60.3000000119211,-100,0.5
"54671",11795446,"123","unrelated","TCUU",1,-10.6999999880791,-100,-0.5
"54672",11795446,"123","unrelated2","TCUU",0,-10.6999999880791,-100,-0.5
"54673",11795446,"123","cohort","TCUU",0,-10.6999999880791,-100,0.5
"54674",11795446,"123","unrelated","TCUU",1,38.6000000238419,0,-0.5
"54675",11795446,"123","unrelated2","TCUU",0,38.6000000238419,0,-0.5
"54676",11795446,"123","cohort","TCUU",0,38.6000000238419,0,0.5
"54677",11795446,"123","unrelated","TCUU",1,80.4000000357629,0,-0.5
"54678",11795446,"123","unrelated2","TCUU",0,80.4000000357629,0,-0.5
"54679",11795446,"123","cohort","TCUU",0,80.4000000357629,0,0.5
"54680",11795446,"123","unrelated","TCUU",1,127.5,100,-0.5
"54681",11795446,"123","unrelated2","TCUU",0,127.5,100,-0.5
"54682",11795446,"123","cohort","TCUU",0,127.5,100,0.5
"54683",11795446,"123","unrelated","TCUU",1,174.400000035763,100,-0.5
"54684",11795446,"123","unrelated2","TCUU",0,174.400000035763,100,-0.5
"54685",11795446,"123","cohort","TCUU",0,174.400000035763,100,0.5
"54686",11795446,"123","unrelated","TCUU",1,213.100000023842,200,-0.5
"54687",11795446,"123","unrelated2","TCUU",0,213.100000023842,200,-0.5
"54688",11795446,"123","cohort","TCUU",0,213.100000023842,200,0.5
"54689",11795446,"123","unrelated","TCUU",1,251.199999988079,200,-0.5
"54690",11795446,"123","unrelated2","TCUU",0,251.199999988079,200,-0.5
"54691",11795446,"123","cohort","TCUU",0,251.199999988079,200,0.5
"54692",11795446,"123","unrelated","TCUU",1,289.800000011921,200,-0.5
"54693",11795446,"123","unrelated2","TCUU",0,289.800000011921,200,-0.5
"54694",11795446,"123","cohort","TCUU",0,289.800000011921,200,0.5
"54695",11795446,"123","unrelated","TCUU",1,330.400000035763,300,-0.5
"54696",11795446,"123","unrelated2","TCUU",0,330.400000035763,300,-0.5
"54697",11795446,"123","cohort","TCUU",0,330.400000035763,300,0.5
"54698",11795446,"123","unrelated","TCUU",1,378.100000023842,300,-0.5
"54699",11795446,"123","unrelated2","TCUU",0,378.100000023842,300,-0.5
"54700",11795446,"123","cohort","TCUU",0,378.100000023842,300,0.5
"54701",11795446,"123","unrelated","TCUU",1,416.5,400,-0.5
"54702",11795446,"123","unrelated2","TCUU",0,416.5,400,-0.5
"54703",11795446,"123","cohort","TCUU",0,416.5,400,0.5
"54704",11795446,"123","unrelated","TCUU",1,455,400,-0.5
"54705",11795446,"123","unrelated2","TCUU",0,455,400,-0.5
"54706",11795446,"123","cohort","TCUU",0,455,400,0.5
"54707",11795446,"123","unrelated","TCUU",1,494.300000011921,400,-0.5
"54708",11795446,"123","unrelated2","TCUU",0,494.300000011921,400,-0.5
"54709",11795446,"123","cohort","TCUU",0,494.300000011921,400,0.5
"54710",11795446,"123","unrelated","TCUU",1,537.600000023842,500,-0.5
"54711",11795446,"123","unrelated2","TCUU",0,537.600000023842,500,-0.5
"54712",11795446,"123","cohort","TCUU",0,537.600000023842,500,0.5
"54713",11795446,"123","unrelated","TCUU",1,585.100000023842,500,-0.5
"54714",11795446,"123","unrelated2","TCUU",0,585.100000023842,500,-0.5
"54715",11795446,"123","cohort","TCUU",0,585.100000023842,500,0.5
"54716",11795446,"123","unrelated","TCUU",1,623.400000035763,600,-0.5
"54717",11795446,"123","unrelated2","TCUU",0,623.400000035763,600,-0.5
"54718",11795446,"123","cohort","TCUU",0,623.400000035763,600,0.5
"54719",11795446,"123","unrelated","TCUU",1,662.5,600,-0.5
"54720",11795446,"123","unrelated2","TCUU",0,662.5,600,-0.5
"54721",11795446,"123","cohort","TCUU",0,662.5,600,0.5
"54722",11795446,"123","unrelated","TCUU",1,702.800000011921,700,-0.5
"54723",11795446,"123","unrelated2","TCUU",0,702.800000011921,700,-0.5
"54724",11795446,"123","cohort","TCUU",0,702.800000011921,700,0.5
"54725",11795446,"123","unrelated","TCUU",1,747.699999988081,700,-0.5
"54726",11795446,"123","unrelated2","TCUU",0,747.699999988081,700,-0.5
"54727",11795446,"123","cohort","TCUU",0,747.699999988081,700,0.5
"54728",11795446,"123","unrelated","TCUU",1,790.400000035761,700,-0.5
"54729",11795446,"123","unrelated2","TCUU",0,790.400000035761,700,-0.5
"54730",11795446,"123","cohort","TCUU",0,790.400000035761,700,0.5
"54731",11795446,"123","unrelated","TCUU",1,839.400000035761,800,-0.5
"54732",11795446,"123","unrelated2","TCUU",0,839.400000035761,800,-0.5
"54733",11795446,"123","cohort","TCUU",0,839.400000035761,800,0.5
"54734",11795446,"123","unrelated","TCUU",1,878.800000011921,800,-0.5
"54735",11795446,"123","unrelated2","TCUU",0,878.800000011921,800,-0.5
"54736",11795446,"123","cohort","TCUU",0,878.800000011921,800,0.5
"54737",11795446,"123","unrelated","TCUU",1,917.800000011921,900,-0.5
